feature,target_corr,single_feature_cv_pr_auc,single_feature_cv_roc_auc,mutual_information_bits,label_reconstruction_rate,identifier_like,flag_high_corr,flag_high_single_ap,flag_label_copy,flag_perfect_separation,flag_identifier,suspicious
F230,0.060872353492784526,0.019198157917639423,0.6774287972731198,0.003857855786588189,0.0,false,false,false,false,false,false,false
F231,0.054647988398418675,0.016945715417217937,0.6667545329301441,0.004172745037928104,0.0,false,false,false,false,false,false,false
F232,0.04280215853223496,0.01442029620242576,0.6338545711941078,0.0031590739758179226,0.0,false,false,false,false,false,false,false
F233,0.039548889926677745,0.01622149846410516,0.6123763282381248,0.0028613680767225363,0.0,false,false,false,false,false,false,false
F234,0.056710575297336835,0.01644394447282014,0.6737071740735902,0.004337794868093369,0.0,false,false,false,false,false,false,false
F235,0.06142796518605334,0.013590127573562039,0.5540532445210177,0.0010290790723833166,0.0,false,false,false,false,false,false,false
F236,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F237,0.06142796518605334,0.013590127573562039,0.5540532445210177,0.0010290790723833166,0.0,false,false,false,false,false,false,false
F238,0.062253602042913386,0.013728609389490698,0.5638578114963364,0.0010924197131038935,0.0,false,false,false,false,false,false,false
F239,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F240,0.062253602042913386,0.013728609389490698,0.5638578114963364,0.0010924197131038935,0.0,false,false,false,false,false,false,false
F241,0.01713134969987446,0.009575899500348664,0.5324671324572767,0.0012936255362757526,0.0,false,false,false,false,false,false,false
F242,0.0,0.008927567981183734,0.5005000000000001,0.000032773384473710694,0.0,false,false,false,false,false,false,false
F243,0.01718348991724239,0.009572700644069305,0.5323039380128323,0.0012882931060432736,0.0,false,false,false,false,false,false,false
F244,0.016712146527429927,0.009556761275726675,0.5315714533592449,0.0012886908790589854,0.0,false,false,false,false,false,false,false
F245,0.0,0.008927567981183734,0.5005000000000001,0.000032773384473710694,0.0,false,false,false,false,false,false,false
F246,0.016770738409954782,0.009554868699502107,0.531463814470356,0.0012837309075942477,0.0,false,false,false,false,false,false,false
F247,-0.04634332781556028,0.009939516918735304,0.5240867639347059,0.001420268314867659,0.0,false,false,false,false,false,false,false
F248,0.0,0.008967287275766709,0.5009441976679623,0.00011722796114660522,0.0,false,false,false,false,false,false,false
F249,-0.047274182227987356,0.009921068699836324,0.5244184631677028,0.0013505906797683974,0.0,false,false,false,false,false,false,false
F250,-0.04886184414297027,0.01003978298695582,0.5285671559781603,0.0014032771279722303,0.0,false,false,false,false,false,false,false
F251,0.0,0.008959837037469718,0.5001108334875687,0.00011722796114660522,0.0,false,false,false,false,false,false,false
F252,-0.04977929020137826,0.010024279920213906,0.5289001499938306,0.0013309251223950053,0.0,false,false,false,false,false,false,false
F253,0.10935255392096736,0.014053999392106008,0.5365170042151601,0.0021262622417960748,0.0,false,false,false,false,false,false,false
F254,0.0,0.00896313277156857,0.5024997223764575,0.00015894361559764479,0.0,false,false,false,false,false,false,false
F255,0.1131151182643148,0.014302991065393844,0.5384485500520771,0.0021367919913008143,0.0,false,false,false,false,false,false,false
F256,0.09185598796186713,0.013537237025783891,0.5308448112749635,0.0019525208925226852,0.0,false,false,false,false,false,false,false
F257,0.0,0.00896313277156857,0.5024997223764575,0.00015894361559780517,0.0,false,false,false,false,false,false,false
F258,0.09573596341554122,0.013844705890091897,0.5327169208373707,0.0019194871633067673,0.0,false,false,false,false,false,false,false
F259,0.05703822713218911,0.015080244309394478,0.6143791758073764,0.003252452495282777,0.0,false,false,false,false,false,false,false
F260,0.049918606604898726,0.013597485862820141,0.592969936250921,0.0025386333011093555,0.0,false,false,false,false,false,false,false
F261,0.07760692546363011,0.013048439091073932,0.5656473229514829,0.0035644861960816574,0.0,false,false,false,false,false,false,false
F262,0.04309046496792958,0.014091357909942523,0.5956248805810497,0.0026961172254551043,0.0,false,false,false,false,false,false,false
F263,0.038849875169673864,0.012978098216548304,0.5805481815204334,0.0026981123069855653,0.0,false,false,false,false,false,false,false
F264,0.07122349610835851,0.012888283544992479,0.5655874257856021,0.003273504905877307,0.0,false,false,false,false,false,false,false
F265,0.08545517306958973,0.025984703461333768,0.7018213210117473,0.006769853016053649,0.0,false,false,false,false,false,false,false
F266,0.06604097204751073,0.02229797448993917,0.6782965355122246,0.004709764695647946,0.0,false,false,false,false,false,false,false
F267,0.10533113333973336,0.03686157786392702,0.7099230420282124,0.009433727017897114,0.0,false,false,false,false,false,false,false
F268,0.07674940781719697,0.02428754038296095,0.7083059242459707,0.0061852821024541964,0.0,false,false,false,false,false,false,false
F269,0.050963638673272034,0.020345434837330235,0.6235451416106884,0.004429463013011369,0.0,false,false,false,false,false,false,false
F270,0.09004217325681739,0.035115288132235085,0.7273180278612463,0.008894279111219996,0.0,false,false,false,false,false,false,false
F271,0.02670440712122044,0.0114224719969406,0.5415141125300759,0.002399939890892407,0.0,false,false,false,false,false,false,false
F272,0.037386335250145765,0.012196164485325173,0.5529289360848912,0.0023067154785150626,0.0,false,false,false,false,false,false,false
F273,-0.027096529023948834,0.009745541428311346,0.5075001388117711,0.001983613967314659,0.0,false,false,false,false,false,false,false
F274,0.01918737043772744,0.011177309517647348,0.5305474506038766,0.002267607254782125,0.0,false,false,false,false,false,false,false
F275,0.02833899372497816,0.011904355222768096,0.5395804402873494,0.0016844342057983027,0.0,false,false,false,false,false,false,false
F276,-0.027678273977764137,0.009762526233910626,0.5066638287371213,0.0019851524990905285,0.0,false,false,false,false,false,false,false
F277,0.024801086323825303,0.009821041278758734,0.5168021758745142,0.0012246521903609858,0.0,false,false,false,false,false,false,false
F278,-0.013390840537694767,0.009132030707755947,0.4869686613147016,0.0007977547487591319,0.0,false,false,false,false,false,false,false
F279,0.04866266161640342,0.009758123398394348,0.5188615699611328,0.0014284931597309703,0.0,false,false,false,false,false,false,false
F280,0.012676106196753134,0.009657672932613954,0.505774135896724,0.0012542488927903524,0.0,false,false,false,false,false,false,false
F281,-0.022591696999075882,0.00914874778573767,0.4878021083965698,0.0008194217884854411,0.0,false,false,false,false,false,false,false
F282,0.03768155545548777,0.00965270548783524,0.5065764197359492,0.0013825910918060847,0.0,false,false,false,false,false,false,false
F283,0.11169554458629073,0.011637681309245725,0.5190846493233607,0.000648251707365096,0.0,false,false,false,false,false,false,false
F284,0.0,0.00881227186277624,0.5001666358196064,8.541533938509895e-6,0.0,false,false,false,false,false,false,false
F285,0.11170928302734784,0.011637681309245725,0.51913693690506,0.000648251707365096,0.0,false,false,false,false,false,false,false
F286,0.10584754659664394,0.011638645365173622,0.5188832893535908,0.0006489191552516036,0.0,false,false,false,false,false,false,false
F287,0.10588153438552357,0.011638645365173622,0.5188832893535908,0.0006489191552516036,0.0,false,false,false,false,false,false,false
F288,0.03390289275093191,0.010841297472683866,0.5081740429699548,0.0005944349282992345,0.5,false,false,false,false,false,false,false
F289,0.03390289275093191,0.010841297472683866,0.5081740429699548,0.0005944349282992345,0.5,false,false,false,false,false,false,false
F290,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F291,0.016487948998334206,0.010727661109047503,0.5082122374143994,0.00020527244230503564,0.66504329004329,false,false,false,false,false,false,false
F292,0.016487948998334206,0.010727661109047503,0.5082122374143994,0.00020527244230503564,0.66504329004329,false,false,false,false,false,false,false
F293,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F294,0.0022952842713526325,0.009715608770933182,0.494665670828298,0.0019218209174117148,0.0,false,false,false,false,false,false,false
F295,0.0,0.009159333058165076,0.5022772842248134,0.0006568886083031344,0.0,false,false,false,false,false,false,false
F296,0.004595984669415136,0.009616540856021141,0.5168360365338065,0.0015109329246622283,0.0,false,false,false,false,false,false,false
F297,0.002637705597953866,0.00970896835547008,0.49384540746244826,0.0019143066519274519,0.0,false,false,false,false,false,false,false
F298,0.0,0.009144369825524325,0.4999449071503486,0.0006568886083031344,0.0,false,false,false,false,false,false,false
F299,0.005166239915644674,0.009751974924915367,0.5317566301900178,0.0014152751523264998,0.0,false,false,false,false,false,false,false
F300,0.03168416608570593,0.011275587266263282,0.5031733542412893,0.0007008398607155252,0.0,false,false,false,false,false,false,false
F301,0.06062300736990325,0.008820280754433425,0.48381437962932716,0.00048076716869673215,0.0,false,false,false,false,false,false,false
F302,0.04183943923620109,0.011748787351795156,0.5165983345309251,0.0006605521433828926,0.0,false,false,false,false,false,false,false
F303,0.032084374940039524,0.01119170884228172,0.5050637344494526,0.0007335339455805169,0.0,false,false,false,false,false,false,false
F304,0.05828470993614133,0.008819368132507135,0.4839880177316161,0.00047420313725427346,0.0,false,false,false,false,false,false,false
F305,0.04231261779337345,0.011689236646391536,0.5172132685227524,0.0007000202006486483,0.0,false,false,false,false,false,false,false
F306,-0.00504037954878516,0.009447634088166306,0.48878094198303046,0.0022971041297604323,0.0,false,false,false,false,false,false,false
F307,-0.011571275189129015,0.009568692492386824,0.5030062619532358,0.001799826492297062,0.0,false,false,false,false,false,false,false
F308,-0.0012509686010787654,0.009105732857182672,0.48883997577144866,0.000836666803711637,0.0,false,false,false,false,false,false,false
F309,-0.009586578191085092,0.009927466543426852,0.5218799044557672,0.0024622089676313236,0.0,false,false,false,false,false,false,false
F310,-0.011607466060745628,0.00960105094794312,0.5054296687025728,0.0017993073667665564,0.0,false,false,false,false,false,false,false
F311,-0.00664248242132715,0.009565598206601824,0.517738896192384,0.0012021933124247625,0.0,false,false,false,false,false,false,false
F312,0.025248837336710964,0.009612102072775967,0.5119230751434388,0.0010197999122584724,0.0,false,false,false,false,false,false,false
F313,0.06469457065495718,0.011135863656339038,0.5064677011999505,0.0006789166261830371,0.0,false,false,false,false,false,false,false
F314,0.018894126080940155,0.009515094867143012,0.5119755594885558,0.0008707994410552772,0.0,false,false,false,false,false,false,false
F315,-0.0005663340919112682,0.009130401714439202,0.48774877961317786,0.001023604981095237,0.0,false,false,false,false,false,false,false
F316,0.06083422847318268,0.010616908100330575,0.5066068368653217,0.0006756745209131255,0.0,false,false,false,false,false,false,false
F317,-0.007068787731789741,0.009087424445577589,0.4905964491177741,0.0008774823869335304,0.0,false,false,false,false,false,false,false
F318,0.00016283325363821024,0.009325821079207828,0.486688431535857,0.0009523631697335598,0.0,false,false,false,false,false,false,false
F319,-0.005830232841950662,0.009324272466865133,0.48205800165939044,0.0004124046278766981,0.0,false,false,false,false,false,false,false
F320,-0.0032641676537037896,0.008450027897939893,0.4650261115828897,0.002205792099248003,0.0,false,false,false,false,false,false,false
F321,-0.009892505753331785,0.012582434491546033,0.5067420792234161,0.001470172163013106,0.0,false,false,false,false,false,false,false
F322,-0.021489692007109647,0.012300445484280664,0.553704642913523,0.001201478037533036,0.0,false,false,false,false,false,false,false
F323,-0.0019881010799270614,0.010491669061409244,0.5198058859139623,0.0012337253750570615,0.0,false,false,false,false,false,false,false
F324,-0.00381169722485687,0.010171659579856971,0.5344927822415289,0.0011512558224549619,0.0,false,false,false,false,false,false,false
F325,-0.005721662720144134,0.009209265736990312,0.4648049787608918,0.0012285757923353184,0.0,false,false,false,false,false,false,false
F326,-0.006684496387686126,0.009635308151705943,0.5242785633571401,0.0031532570557453944,0.0,false,false,false,false,false,false,false
F327,-0.009819697384325097,0.011863105650440176,0.5113663724628292,0.002059901846629483,0.0,false,false,false,false,false,false,false
F328,-0.021772862037525577,0.01291487566806796,0.5607562358693247,0.001825832752990646,0.0,false,false,false,false,false,false,false
F329,-0.0024080942145387496,0.009255365096517027,0.47933754837998493,0.001982766920229007,0.0,false,false,false,false,false,false,false
F330,-0.00381169722485687,0.010171659579856971,0.5344927822415289,0.0011512558224549619,0.0,false,false,false,false,false,false,false
F331,-0.005721662720144134,0.009209265736990312,0.4648049787608918,0.0012285757923353184,0.0,false,false,false,false,false,false,false
F332,-0.006684496387686126,0.009635308151705943,0.5242785633571401,0.0031532570557453944,0.0,false,false,false,false,false,false,false
F333,-0.009819697384325097,0.011863105650440176,0.5113663724628292,0.002059901846629483,0.0,false,false,false,false,false,false,false
F334,-0.021772862037525577,0.01291487566806796,0.5607562358693247,0.001825832752990646,0.0,false,false,false,false,false,false,false
F335,-0.0024080942145387496,0.009255365096517027,0.47933754837998493,0.001982766920229007,0.0,false,false,false,false,false,false,false
F336,0.039879297518875895,0.01401152285162147,0.5299882193715909,0.0012834382916902085,0.0,false,false,false,false,false,false,false
F337,0.039879297518875895,0.01401152285162147,0.5299882193715909,0.0012834382916902085,0.0,false,false,false,false,false,false,false
F338,0.04629440398825306,0.014191873070932559,0.531464091186632,0.0008593594650566267,0.0,false,false,false,false,false,false,false
F339,0.04629440398825306,0.014191873070932559,0.531464091186632,0.0008593594650566267,0.0,false,false,false,false,false,false,false
F340,-0.003911162157609265,0.009158339814441014,0.48207204546403054,0.0009159761204927763,0.0,false,false,false,false,false,false,false
F341,0.0,0.00892562090512089,0.4999444135973842,0.000021364475847272895,0.0,false,false,false,false,false,false,false
F342,-0.0037931663148039318,0.009123249298675721,0.47867713754250546,0.0009187227097101864,0.0,false,false,false,false,false,false,false
F343,-0.0034741511822691455,0.009166303219531853,0.4828085533908177,0.001011101902520525,0.0,false,false,false,false,false,false,false
F344,0.0,0.00892562090512089,0.4999444135973842,0.000021364475847272895,0.0,false,false,false,false,false,false,false
F345,-0.0033580844703725997,0.009162045127845027,0.4825234226718635,0.0010066311748246938,0.0,false,false,false,false,false,false,false
